Ticket,Status,Created,Age,Runbook Present,Category of Issue,Category,Rules Used,Categorization Source,LLM Confidence,Human Audit for Accuracy,Human Comments
DO-2637167,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637168,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637169,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637170,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637171,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637172,Pending Engineering,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006,R035",rule,1.0,pending-review,
DO-2637173,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637174,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637175,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637176,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637177,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637178,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637187,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637189,In Progress,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637220,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637221,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637222,Resolved,2026-02-05,3,TRUE,CDFP Module ID Mismatch,CDFP,R022,rule,1.0,pending-review,
DO-2637223,Pending Engineering,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637224,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637226,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637227,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637228,In Progress,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2637233,Resolved,2026-02-05,3,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2637237,Resolved,2026-02-05,3,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2637238,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637239,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637241,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2637242,Pending Engineering,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637244,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2637246,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2637247,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637254,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2637312,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637314,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2637318,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2637323,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637335,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637338,Pending Engineering,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637341,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637342,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637384,Resolved,2026-02-05,3,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2637387,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2637398,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2637408,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637416,Resolved,2026-02-05,3,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2637423,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637484,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2637485,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R040",rule,1.0,pending-review,
DO-2637487,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637488,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637489,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R035,R041,R040",rule,0.9,pending-review,
DO-2637490,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637491,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637492,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637493,Pending Engineering,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637496,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637497,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637498,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637499,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637500,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637501,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637504,Resolved,2026-02-05,3,TRUE,CDFP Cable Order Failure,CDFP,"R002,R008,R040",rule,0.95,pending-review,
DO-2637505,Pending,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2637508,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R040",rule,1.0,pending-review,
DO-2637514,Pending,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2637527,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R039",rule,1.0,pending-review,
DO-2637532,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637539,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637557,In Progress,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2637565,Resolved,2026-02-05,3,TRUE,CDFP Cable Order Failure,CDFP,"R002,R008,R009,R040",rule,0.95,pending-review,
DO-2637566,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637583,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637598,In Progress,2026-02-05,3,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2637611,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2637613,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637622,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2637636,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637647,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2637652,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637668,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2637719,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2637761,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R039",rule,1.0,pending-review,
DO-2637764,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035,R041,R040",rule,1.0,pending-review,
DO-2637777,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637780,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637781,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637782,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637787,Resolved,2026-02-05,3,FALSE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2637791,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637792,In Progress,2026-02-05,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R027,R035,R041",rule,1.0,pending-review,
DO-2637793,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637799,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637801,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637813,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2637817,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637818,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637841,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637866,Pending Engineering,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637877,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637878,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637879,Pending Engineering,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637928,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R013,R039",rule,1.0,pending-review,
DO-2637932,Resolved,2026-02-05,3,TRUE,GPU Fault - Diagnostics Code Detected,GPU,R032,rule,0.9,pending-review,
DO-2637951,Pending Engineering,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637953,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2637960,Resolved,2026-02-05,3,TRUE,RDMA Cable Validation - Failed Optic,RDMA Cable,"R007,R008,R040",rule,0.9,pending-review,
DO-2637965,Resolved,2026-02-05,3,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2637971,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2637981,Resolved,2026-02-05,3,FALSE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2638025,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2638032,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2638039,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638043,Resolved,2026-02-05,3,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2638045,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2638046,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2638095,Resolved,2026-02-05,3,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2638096,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2638110,Resolved,2026-02-05,3,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2638125,In Progress,2026-02-05,3,TRUE,CDFP Cable Order Failure,CDFP,"R002,R008,R040",rule,0.95,pending-review,
DO-2638140,In Progress,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2638141,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638150,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638166,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R032,R041",rule,1.0,pending-review,
DO-2638168,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638183,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2638190,Resolved,2026-02-05,3,FALSE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2638191,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2638196,Resolved,2026-02-05,3,FALSE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2638197,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638211,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638212,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638213,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2638224,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638232,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R035,R040",rule,0.9,pending-review,
DO-2638255,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638258,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638294,Resolved,2026-02-05,3,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2638297,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638309,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638312,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2638321,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2638326,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2638331,Resolved,2026-02-05,3,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2638340,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638364,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638429,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638434,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2638449,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638452,Resolved,2026-02-05,3,TRUE,CPU/Processor Fault - SP Diagnostics Code Detected,CPU/Processor,R039,rule,0.85,pending-review,
DO-2638457,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2638590,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2638634,Resolved,2026-02-05,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2638700,Resolved,2026-02-05,3,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2638712,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2638734,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2638786,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2638794,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2638816,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638857,Resolved,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638917,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2638945,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2638963,Pending,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2638969,Resolved,2026-02-05,3,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2639032,Pending,2026-02-05,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2639135,In Progress,2026-02-05,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2639221,Pending,2026-02-05,2,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2639234,Pending,2026-02-05,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2639244,Resolved,2026-02-05,2,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2639245,Resolved,2026-02-05,2,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2639273,Resolved,2026-02-05,2,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2639324,Pending,2026-02-05,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2639359,Resolved,2026-02-05,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2639367,Resolved,2026-02-05,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2639380,Pending,2026-02-05,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2639403,Resolved,2026-02-05,2,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2639443,In Progress,2026-02-05,2,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2639471,Pending,2026-02-05,2,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R008,R041,R039,R040",rule,1.0,pending-review,
DO-2639486,Resolved,2026-02-05,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2639583,Resolved,2026-02-05,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2639623,Pending,2026-02-05,2,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2639654,Resolved,2026-02-05,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2639678,Resolved,2026-02-05,2,TRUE,PCIe Link Degraded Width,PCIE,"R005,R024,R027,R018,R041,R039",rule,1.0,pending-review,
DO-2639703,In Progress,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2639717,Resolved,2026-02-05,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2639728,Resolved,2026-02-05,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2639750,Resolved,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2639755,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2639757,Pending,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2639791,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2639952,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2640099,Resolved,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2640109,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006,R032",rule,1.0,pending-review,
DO-2640127,Resolved,2026-02-06,2,TRUE,RoT Network Unreachable,ROT,R044,rule,1.0,pending-review,
DO-2640161,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2640218,Resolved,2026-02-06,2,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2640221,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2640222,Pending Engineering,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2640232,Resolved,2026-02-06,2,TRUE,PCIe Link Degraded Width,PCIE,"R005,R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2640254,In Progress,2026-02-06,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2640305,Resolved,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2640339,Resolved,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2640344,Resolved,2026-02-06,2,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2640353,Resolved,2026-02-06,2,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R027,R041,R039",rule,1.0,pending-review,
DO-2640376,In Progress,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2640377,Resolved,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2640402,In Progress,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2640405,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2640459,Resolved,2026-02-06,2,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2640465,Resolved,2026-02-06,2,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2640468,Resolved,2026-02-06,2,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2640472,In Progress,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2640506,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2640516,Resolved,2026-02-06,2,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2640522,In Progress,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2640540,Resolved,2026-02-06,2,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2640579,Resolved,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2640622,In Progress,2026-02-06,2,TRUE,PCIe Link Degraded Width,PCIE,"R005,R027,R041,R039",rule,1.0,pending-review,
